TS1,TS2
4.437,3.474
4.427,3.565
4.406,3.657
4.386,3.738
4.36,3.815
4.326,3.881
4.299,3.956
4.256,4.009
4.22,4.067
4.176,4.113
4.126,4.162
4.068,4.201
4.015,4.23
3.966,4.265
3.905,4.287
3.849,4.315
3.787,4.333
3.727,4.346
3.662,4.353
3.601,4.353
3.54,4.35
3.483,4.343
3.421,4.333
3.362,4.319
3.306,4.303
3.257,4.286
3.207,4.261
3.161,4.243
3.115,4.22
3.077,4.205
3.043,4.193
3.014,4.183
2.99,4.18
2.971,4.183
2.955,4.195
2.941,4.213
2.936,4.24
2.938,4.275
2.941,4.318
2.952,4.368
2.969,4.425
2.99,4.482
3.014,4.541
3.053,4.611
3.084,4.672
3.124,4.728
3.171,4.779
3.218,4.822
3.269,4.854
3.325,4.872
3.378,4.868
3.439,4.855
3.501,4.815
3.565,4.761
3.632,4.69
3.698,4.594
3.768,4.484
3.835,4.355
3.902,4.211
3.964,4.051
4.033,3.888
4.094,3.71
4.157,3.531
4.214,3.351
4.281,3.185
4.335,3.016
4.386,2.861
4.435,2.716
4.483,2.6
4.528,2.493
4.564,2.41
4.6,2.351
4.63,2.316
4.653,2.304
4.677,2.316
4.702,2.356
4.71,2.411
4.72,2.494
4.723,2.59
4.727,2.702
4.717,2.827
4.713,2.964
4.699,3.101
4.677,3.255
4.651,3.403
4.623,3.544
4.601,3.694
4.563,3.826
4.525,3.949
4.482,4.067
4.444,4.172
4.39,4.255
4.35,4.333
4.298,4.389
4.244,4.424
4.19,4.449
4.137,4.442
4.083,4.429
4.028,4.392
3.97,4.338
3.918,4.265
3.863,4.174
3.811,4.077
3.755,3.949
3.705,3.818
3.66,3.671
3.615,3.517
3.574,3.356
3.535,3.193
3.494,3.028
3.461,2.867
3.431,2.712
3.401,2.561
3.378,2.426
3.355,2.299
3.345,2.199
3.327,2.115
3.313,2.046
3.306,2.009
3.302,1.991
3.3,1.994
3.301,2.025
3.302,2.074
3.308,2.147
3.312,2.232
3.325,2.343
3.332,2.46
3.343,2.589
3.351,2.722
3.361,2.859
3.377,3
3.388,3.139
3.399,3.279
3.405,3.397
3.414,3.514
3.424,3.627
3.426,3.721
3.432,3.808
3.427,3.872
3.429,3.929
3.425,3.977
3.421,4.007
3.416,4.032
3.401,4.035
3.396,4.034
3.381,4.023
3.367,4.002
3.348,3.97
3.328,3.929
3.309,3.885
3.289,3.828
3.268,3.767
3.249,3.699
3.221,3.621
3.203,3.533
3.178,3.441
3.16,3.347
3.138,3.252
3.122,3.147
3.102,3.042
3.084,2.939
3.066,2.833
3.057,2.738
3.045,2.647
3.035,2.564
3.032,2.491
3.025,2.433
3.023,2.386
3.025,2.362
3.028,2.355
3.036,2.374
3.037,2.404
3.042,2.464
3.057,2.544
3.068,2.643
3.08,2.769
3.092,2.899
3.102,3.047
3.119,3.219
3.138,3.401
3.151,3.579
3.168,3.774
3.182,3.958
3.195,4.136
3.21,4.315
3.223,4.472
3.229,4.621
3.242,4.748
3.25,4.855
3.255,4.936
3.256,4.99
3.263,5.027
3.269,5.029
3.269,5.013
3.27,4.97
3.264,4.9
3.259,4.811
3.254,4.707
3.25,4.59
3.248,4.47
3.24,4.338
3.235,4.206
3.231,4.083
3.225,3.962
3.223,3.864
3.217,3.768
3.214,3.691
3.211,3.64
3.214,3.607
3.213,3.591
3.218,3.603
3.228,3.634
3.231,3.677
3.244,3.738
3.257,3.818
3.275,3.902
3.297,3.999
3.317,4.093
3.34,4.189
3.366,4.283
3.397,4.371
3.431,4.452
3.464,4.509
3.497,4.565
3.533,4.605
3.578,4.63
3.617,4.639
3.661,4.632
3.703,4.616
3.749,4.588
3.799,4.548
3.846,4.503
3.893,4.438
3.939,4.378
3.984,4.306
4.03,4.231
4.072,4.15
4.117,4.071
4.156,3.984
4.199,3.894
4.238,3.803
4.274,3.702
4.31,3.597
4.343,3.487
4.371,3.375
4.399,3.262
4.427,3.146
4.452,3.025
4.468,2.906
4.483,2.789
4.499,2.678
4.508,2.577
4.514,2.479
4.521,2.398
4.525,2.336
4.525,2.294
4.52,2.27
4.512,2.274
4.504,2.304
4.488,2.356
4.476,2.432
4.455,2.54
4.431,2.662
4.408,2.808
4.381,2.972
4.357,3.145
4.319,3.325
4.287,3.52
4.247,3.696
4.213,3.869
4.171,4.038
4.132,4.185
4.09,4.318
4.043,4.431
3.998,4.513
3.949,4.575
3.901,4.606
3.854,4.613
3.808,4.595
3.759,4.554
3.705,4.491
3.667,4.418
3.614,4.325
3.573,4.225
3.528,4.117
3.483,4.005
3.443,3.899
3.399,3.786
3.364,3.688
3.332,3.59
3.301,3.506
3.268,3.428
3.244,3.362
3.217,3.306
3.203,3.258
3.186,3.224
3.171,3.2
3.158,3.175
3.155,3.164
3.148,3.157
3.151,3.157
3.156,3.16
3.164,3.174
3.17,3.189
3.184,3.207
3.196,3.234
3.215,3.263
3.233,3.3
3.254,3.344
3.278,3.394
3.306,3.453
3.331,3.51
3.354,3.582
3.386,3.661
3.415,3.741
3.442,3.822
3.472,3.908
3.497,3.992
3.528,4.078
3.555,4.157
3.581,4.229
3.609,4.29
3.628,4.343
3.654,4.381
3.676,4.405
3.694,4.407
3.71,4.394
3.732,4.36
3.745,4.301
3.755,4.222
3.772,4.126
3.778,4.006
3.784,3.87
3.796,3.73
3.802,3.574
3.809,3.41
3.807,3.233
3.81,3.065
3.81,2.901
3.81,2.747
3.81,2.606
3.812,2.48
3.81,2.377
3.806,2.294
3.806,2.239
3.803,2.207
3.797,2.204
3.797,2.234
3.793,2.283
3.79,2.363
3.78,2.46
3.777,2.575
3.773,2.711
3.766,2.852
3.762,3.001
3.753,3.149
3.744,3.296
3.743,3.432
3.733,3.562
3.722,3.68
3.714,3.779
3.7,3.863
3.685,3.924
3.679,3.975
3.66,4.005
3.65,4.022
3.632,4.024
3.618,4.019
3.596,3.996
3.576,3.969
3.556,3.941
3.537,3.908
3.513,3.875
3.488,3.84
3.466,3.813
3.438,3.784
3.419,3.759
3.395,3.74
3.372,3.716
3.344,3.694
3.322,3.671
3.299,3.648
3.278,3.625
3.257,3.597
3.238,3.571
3.22,3.539
3.205,3.5
3.189,3.468
3.177,3.43
3.167,3.393
3.163,3.362
3.15,3.326
3.149,3.297
3.152,3.28
3.152,3.268
3.16,3.268
3.162,3.272
3.169,3.282
3.182,3.303
3.204,3.342
3.221,3.378
3.23,3.415
3.253,3.459
3.275,3.501
3.301,3.543
3.327,3.586
3.35,3.617
3.375,3.641
3.404,3.658
3.43,3.663
3.458,3.659
3.481,3.643
3.51,3.622
3.532,3.585
3.554,3.538
3.578,3.492
3.601,3.441
3.619,3.383
3.634,3.325
3.651,3.279
3.662,3.229
3.671,3.19
3.678,3.165
3.688,3.146
3.691,3.141
3.692,3.147
3.689,3.18
3.678,3.218
3.674,3.279
3.672,3.361
3.658,3.449
3.643,3.55
3.633,3.666
3.62,3.794
3.604,3.925
3.587,4.062
3.567,4.197
3.552,4.33
3.531,4.454
3.516,4.566
3.499,4.666
3.482,4.747
3.472,4.806
3.455,4.835
3.442,4.836
3.431,4.81
3.425,4.757
3.417,4.675
3.409,4.558
3.406,4.413
3.405,4.247
3.406,4.057
3.408,3.859
3.412,3.642
3.419,3.426
3.428,3.21
3.437,2.999
3.455,2.806
3.464,2.628
3.478,2.48
3.5,2.367
3.513,2.281
3.536,2.242
3.552,2.243
3.57,2.279
3.593,2.369
3.61,2.493
3.633,2.653
3.653,2.852
3.669,3.076
3.686,3.326
3.706,3.597
3.717,3.868
3.734,4.151
3.747,4.421
3.759,4.684
3.763,4.926
3.775,5.145
3.779,5.329
3.787,5.484
3.789,5.589
3.796,5.668
3.788,5.692
3.787,5.674
3.784,5.614
3.783,5.514
3.78,5.379
3.77,5.209
3.768,5.021
3.763,4.797
3.755,4.559
3.746,4.315
3.745,4.073
3.737,3.832
3.732,3.601
3.728,3.378
3.727,3.184
3.727,3.016
3.728,2.876
3.727,2.763
3.734,2.688
3.738,2.644
3.747,2.629
3.757,2.648
3.766,2.695
3.782,2.767
3.798,2.854
3.813,2.96
3.825,3.071
3.848,3.188
3.869,3.311
3.89,3.425
3.917,3.532
3.935,3.621
3.956,3.699
3.975,3.763
4.003,3.806
4.024,3.838
4.043,3.85
4.064,3.841
4.079,3.822
4.096,3.799
4.109,3.767
4.123,3.732
4.129,3.696
4.136,3.664
4.139,3.642
4.139,3.628
4.138,3.631
4.13,3.646
4.123,3.678
4.11,3.722
4.096,3.781
4.073,3.849
4.053,3.939
4.029,4.034
4.005,4.138
3.975,4.238
3.946,4.345
3.912,4.449
3.876,4.542
3.839,4.629
3.802,4.697
3.769,4.762
3.731,4.805
3.693,4.828
3.659,4.84
3.625,4.832
3.593,4.81
3.563,4.771
3.54,4.718
3.515,4.657
3.492,4.577
3.474,4.49
3.456,4.401
3.45,4.307
3.44,4.207
3.436,4.109
3.439,4.011
3.443,3.917
3.451,3.823
3.471,3.736
3.485,3.652
3.51,3.573
3.532,3.499
3.564,3.433
3.596,3.371
3.634,3.314
3.671,3.262
3.718,3.215
3.758,3.177
3.804,3.132
3.852,3.098
3.9,3.069
3.949,3.046
3.996,3.024
4.044,3.005
4.092,2.996
4.138,2.978
4.18,2.972
4.212,2.962
4.251,2.961
4.287,2.958
4.318,2.956
4.352,2.961
4.37,2.968
4.389,2.976
4.404,2.988
4.416,3.003
4.42,3.027
4.421,3.053
4.415,3.084
4.398,3.117
4.385,3.163
4.368,3.217
4.344,3.276
4.312,3.343
4.277,3.416
4.242,3.503
4.202,3.599
4.156,3.693
4.11,3.797
4.056,3.895
4.006,4.006
3.949,4.111
3.895,4.212
3.833,4.301
3.781,4.386
3.723,4.454
3.663,4.512
3.601,4.549
3.55,4.571
3.496,4.571
3.444,4.549
3.398,4.514
3.348,4.454
3.308,4.38
3.266,4.289
3.234,4.189
3.202,4.076
3.173,3.953
3.153,3.838
3.129,3.714
3.114,3.602
3.11,3.496
3.104,3.397
3.104,3.308
3.106,3.239
3.113,3.18
3.132,3.144
3.15,3.124
3.171,3.114
3.192,3.121
3.222,3.136
3.253,3.161
3.283,3.192
3.321,3.23
3.356,3.266
3.398,3.304
3.438,3.339
3.478,3.369
3.524,3.396
3.558,3.411
3.596,3.424
3.639,3.435
3.674,3.434
3.713,3.439
3.745,3.436
3.776,3.435
3.809,3.441
3.834,3.45
3.853,3.46
3.878,3.488
3.89,3.521
3.902,3.565
3.913,3.624
3.917,3.69
3.92,3.768
3.925,3.864
3.916,3.96
3.914,4.064
3.894,4.168
3.887,4.285
3.87,4.392
3.851,4.491
3.832,4.585
3.806,4.665
3.786,4.73
3.76,4.787
3.737,4.821
3.707,4.833
3.687,4.829
3.653,4.788
3.632,4.74
3.608,4.665
3.588,4.572
3.566,4.462
3.547,4.34
3.532,4.208
3.519,4.068
3.508,3.925
3.5,3.782
3.492,3.648
3.494,3.524
3.499,3.411
3.501,3.31
3.508,3.229
3.516,3.17
3.53,3.129
3.552,3.111
3.572,3.12
3.59,3.137
3.61,3.182
3.636,3.234
3.67,3.308
3.693,3.377
3.723,3.462
3.753,3.543
3.783,3.625
3.809,3.694
3.843,3.768
3.873,3.827
3.903,3.881
3.925,3.92
3.955,3.954
3.977,3.98
4,4
4.017,4.016
4.034,4.031
4.048,4.049
4.055,4.073
4.068,4.104
4.069,4.141
4.074,4.189
4.076,4.246
4.074,4.315
4.063,4.39
4.054,4.468
4.043,4.559
4.031,4.647
4.016,4.729
3.999,4.807
3.986,4.876
3.97,4.936
3.95,4.974
3.928,4.989
3.911,4.985
3.896,4.961
3.875,4.905
3.861,4.829
3.849,4.735
3.83,4.608
3.821,4.474
3.811,4.321
3.812,4.161
3.802,3.986
3.801,3.803
3.804,3.624
3.811,3.452
3.821,3.283
3.836,3.125
3.846,2.981
3.864,2.845
3.883,2.725
3.908,2.625
3.932,2.536
3.956,2.463
3.987,2.411
4.019,2.368
4.05,2.345
4.079,2.332
4.111,2.341
4.146,2.357
4.176,2.384
4.205,2.426
4.231,2.473
4.258,2.537
4.278,2.608
4.302,2.688
4.316,2.771
4.336,2.874
4.346,2.97
4.352,3.086
4.355,3.194
4.352,3.31
4.344,3.423
4.332,3.539
4.315,3.654
4.293,3.761
4.266,3.867
4.233,3.965
4.196,4.055
4.161,4.141
4.115,4.209
4.07,4.27
4.017,4.32
3.965,4.361
3.91,4.39
3.853,4.41
3.793,4.42
3.733,4.412
3.669,4.402
3.611,4.38
3.549,4.353
3.494,4.311
3.432,4.264
3.38,4.209
3.324,4.144
3.278,4.074
3.232,4.006
3.184,3.915
3.145,3.828
3.11,3.73
3.086,3.643
3.058,3.545
3.041,3.454
3.024,3.36
3.015,3.274
3.011,3.198
3.01,3.127
3.018,3.072
3.025,3.022
3.042,2.992
3.066,2.982
3.084,2.98
3.114,3
3.145,3.034
3.177,3.089
3.217,3.156
3.25,3.228
3.288,3.317
3.329,3.414
3.371,3.518
3.414,3.622
3.453,3.723
3.497,3.833
3.537,3.935
3.577,4.026
3.615,4.117
3.649,4.195
3.681,4.255
3.71,4.317
3.738,4.36
3.768,4.402
3.787,4.42
3.812,4.442
3.822,4.447
3.84,4.453
3.85,4.442
3.858,4.428
3.862,4.404
3.867,4.375
3.87,4.346
3.862,4.299
3.863,4.251
3.857,4.192
3.85,4.127
3.848,4.055
3.833,3.969
3.823,3.874
3.812,3.776
3.804,3.668
3.796,3.558
3.779,3.438
3.771,3.32
3.765,3.211
3.761,3.103
3.754,3.001
3.751,2.913
3.742,2.843
3.745,2.789
3.738,2.76
3.746,2.754
3.746,2.776
3.753,2.825
3.751,2.892
3.761,2.993
3.768,3.109
3.775,3.248
3.784,3.399
3.791,3.556
3.801,3.72
3.815,3.878
3.826,4.033
3.834,4.168
3.842,4.282
3.856,4.376
3.865,4.437
3.875,4.467
3.888,4.466
3.889,4.43
3.897,4.362
3.904,4.267
3.91,4.143
3.903,3.989
3.909,3.83
3.909,3.655
3.904,3.477
3.897,3.3
3.894,3.124
3.888,2.978
3.877,2.844
3.862,2.739
3.852,2.654
3.837,2.606
3.821,2.585
3.798,2.593
3.785,2.643
3.767,2.716
3.748,2.821
3.728,2.943
3.704,3.088
3.685,3.251
3.661,3.414
3.642,3.596
3.616,3.77
3.596,3.949
3.571,4.112
3.552,4.268
3.529,4.418
3.512,4.555
3.49,4.669
3.477,4.773
3.456,4.855
3.433,4.921
3.418,4.966
3.41,5.002
3.392,5.017
3.382,5.015
3.372,4.998
3.36,4.972
3.357,4.931
3.354,4.885
3.354,4.821
3.347,4.755
3.348,4.676
3.354,4.603
3.364,4.519
3.37,4.437
3.377,4.35
3.387,4.268
3.401,4.194
3.414,4.11
3.429,4.041
3.452,3.98
3.467,3.917
3.493,3.867
3.521,3.823
3.548,3.791
3.572,3.765
3.606,3.75
3.637,3.744
3.668,3.74
3.702,3.751
3.738,3.77
3.779,3.793
3.813,3.815
3.848,3.844
3.888,3.88
3.927,3.916
3.962,3.952
4.001,3.989
4.037,4.023
4.076,4.058
4.11,4.081
4.146,4.113
4.179,4.128
4.212,4.143
4.243,4.149
4.272,4.148
4.297,4.141
4.322,4.126
4.345,4.107
4.367,4.077
4.383,4.042
4.397,4.005
4.412,3.962
4.418,3.912
4.426,3.867
4.429,3.817
4.432,3.774
4.428,3.73
4.424,3.691
4.421,3.661
4.41,3.644
4.401,3.632
4.386,3.626
4.371,3.632
4.361,3.656
4.335,3.686
4.316,3.717
4.297,3.763
4.282,3.814
4.259,3.87
4.235,3.921
4.212,3.972
4.187,4.022
4.167,4.059
4.145,4.086
4.127,4.101
4.1,4.094
4.085,4.081
4.066,4.038
4.048,3.99
4.038,3.918
4.021,3.831
4.008,3.721
4,3.612
3.984,3.482
3.978,3.349
3.978,3.213
3.968,3.075
3.964,2.938
3.963,2.815
3.961,2.699
3.956,2.598
3.954,2.508
3.955,2.439
3.953,2.391
3.95,2.361
3.954,2.355
3.951,2.367
3.95,2.394
3.945,2.444
3.945,2.514
3.933,2.596
3.934,2.696
3.923,2.804
3.91,2.917
3.899,3.044
3.885,3.174
3.872,3.302
3.851,3.438
3.83,3.569
3.811,3.695
3.787,3.824
3.764,3.947
3.732,4.059
3.705,4.166
3.675,4.269
3.638,4.354
3.611,4.438
3.574,4.511
3.541,4.571
3.504,4.61
3.472,4.638
3.435,4.652
3.399,4.65
3.367,4.629
3.334,4.589
3.304,4.532
3.275,4.457
3.246,4.363
3.219,4.247
3.196,4.128
3.182,3.992
3.161,3.844
3.149,3.691
3.137,3.535
3.127,3.377
3.126,3.23
3.128,3.093
3.128,2.959
3.134,2.847
3.142,2.754
3.157,2.686
3.172,2.639
3.189,2.622
3.211,2.628
3.234,2.663
3.26,2.721
3.284,2.798
3.313,2.904
3.342,3.024
3.378,3.158
3.408,3.297
3.442,3.451
3.476,3.608
3.505,3.75
3.541,3.892
3.571,4.029
3.602,4.151
3.633,4.262
3.658,4.347
3.685,4.425
3.705,4.481
3.732,4.521
3.75,4.543
3.768,4.552
3.778,4.536
3.789,4.518
3.802,4.483
3.806,4.444
3.813,4.392
3.812,4.331
3.817,4.271
3.807,4.206
3.805,4.133
3.8,4.065
3.792,3.996
3.783,3.924
3.773,3.856
3.76,3.796
3.745,3.73
3.731,3.67
3.723,3.622
3.706,3.576
3.693,3.537
3.685,3.513
3.67,3.492
3.663,3.485
3.661,3.496
3.649,3.514
3.641,3.546
3.636,3.586
3.635,3.644
3.637,3.709
3.636,3.778
3.641,3.863
3.648,3.946
3.658,4.028
3.666,4.112
3.679,4.183
3.693,4.248
3.707,4.302
3.724,4.337
3.743,4.352
3.762,4.352
3.777,4.325
3.799,4.276
3.817,4.214
3.838,4.129
3.855,4.021
3.881,3.908
3.897,3.785
3.916,3.66
3.934,3.533
3.953,3.416
3.969,3.311
3.985,3.226
3.995,3.158
4.009,3.123
4.014,3.109
4.018,3.134
4.026,3.188
4.027,3.27
4.028,3.384
4.025,3.523
4.019,3.683
4.01,3.862
4.002,4.049
3.994,4.241
3.982,4.44
3.967,4.627
3.952,4.804
3.935,4.962
3.914,5.098
3.898,5.211
3.872,5.29
3.853,5.345
3.833,5.373
3.815,5.381
3.794,5.357
3.775,5.315
3.753,5.251
3.733,5.182
3.717,5.101
3.709,5.017
3.693,4.94
3.681,4.865
3.677,4.802
3.67,4.746
3.667,4.695
3.667,4.668
3.671,4.644
3.677,4.632
3.693,4.629
3.707,4.627
3.728,4.624
3.744,4.618
3.779,4.61
3.803,4.579
3.836,4.531
3.875,4.469
3.909,4.381
3.953,4.27
4.002,4.138
4.049,3.986
4.093,3.799
4.155,3.608
4.203,3.39
4.255,3.16
4.315,2.927
4.366,2.689
4.423,2.462
4.477,2.239
4.53,2.031
4.582,1.849
4.632,1.686
4.677,1.557
4.718,1.463
4.76,1.404
4.794,1.384
4.828,1.407
4.851,1.471
4.875,1.575
4.892,1.716
4.897,1.893
4.905,2.103
4.902,2.338
4.894,2.602
4.879,2.877
4.851,3.162
4.827,3.461
4.792,3.75
4.753,4.035
4.706,4.306
4.655,4.553
4.593,4.771
4.529,4.959
4.47,5.115
4.394,5.218
4.32,5.29
4.238,5.307
4.164,5.288
4.081,5.218
3.996,5.105
3.91,4.949
3.826,4.761
3.743,4.537
3.66,4.294
3.579,4.025
3.5,3.751
3.428,3.469
3.353,3.185
3.283,2.913
3.22,2.656
3.162,2.424
3.109,2.223
3.061,2.05
3.02,1.919
2.978,1.824
2.953,1.771
2.926,1.756
2.912,1.786
2.901,1.854
2.892,1.955
2.89,2.08
2.896,2.24
2.905,2.419
2.916,2.607
2.943,2.806
2.96,3.003
2.986,3.198
3.01,3.385
3.047,3.563
3.081,3.723
3.111,3.859
3.148,3.975
3.181,4.064
3.22,4.133
3.252,4.174
3.285,4.204
3.319,4.205
3.342,4.184
3.373,4.16
3.397,4.117
3.421,4.071
3.442,4.023
3.456,3.975
3.47,3.921
3.479,3.879
3.486,3.85
3.486,3.818
3.489,3.805
3.481,3.794
3.475,3.791
3.47,3.793
3.459,3.812
3.45,3.824
3.432,3.837
3.416,3.855
3.395,3.862
3.38,3.874
3.361,3.866
3.342,3.854
3.328,3.838
3.314,3.811
3.289,3.765
3.281,3.724
3.273,3.678
3.258,3.621
3.249,3.567
3.241,3.511
3.238,3.46
3.241,3.421
3.242,3.386
3.248,3.366
3.256,3.359
3.266,3.368
3.281,3.389
3.297,3.428
3.312,3.481
3.337,3.545
3.356,3.617
3.383,3.696
3.41,3.778
3.437,3.859
3.464,3.938
3.495,4.012
3.526,4.066
3.553,4.114
3.587,4.141
3.613,4.154
3.641,4.139
3.669,4.11
3.694,4.06
3.723,4.003
3.746,3.923
3.762,3.827
3.789,3.732
3.803,3.627
3.82,3.521
3.841,3.427
3.854,3.34
3.864,3.263
3.873,3.204
3.878,3.158
3.884,3.131
3.886,3.124
3.887,3.13
3.89,3.162
3.887,3.202
3.883,3.259
3.874,3.314
3.872,3.38
3.866,3.444
3.853,3.504
3.852,3.558
3.848,3.599
3.838,3.623
3.83,3.628
3.822,3.619
3.813,3.59
3.805,3.542
3.801,3.476
3.794,3.389
3.791,3.297
3.781,3.185
3.78,3.077
3.77,2.954
3.764,2.838
3.763,2.72
3.758,2.607
3.755,2.514
3.754,2.423
3.744,2.344
3.739,2.279
3.737,2.232
3.735,2.201
3.72,2.181
3.716,2.184
3.711,2.195
3.702,2.224
3.697,2.263
3.688,2.315
3.675,2.376
3.658,2.446
3.649,2.521
3.628,2.599
3.611,2.69
3.592,2.777
3.573,2.876
3.555,2.967
3.531,3.063
3.504,3.154
3.479,3.238
3.453,3.314
3.423,3.391
3.392,3.449
3.365,3.494
3.33,3.525
3.297,3.538
3.265,3.54
3.233,3.526
3.197,3.487
3.161,3.434
3.127,3.366
3.094,3.29
3.06,3.2
3.027,3.111
2.989,3.013
2.958,2.923
2.926,2.84
2.9,2.778
2.866,2.726
2.838,2.701
2.807,2.697
2.787,2.731
2.764,2.788
2.732,2.87
2.715,2.989
2.694,3.131
2.677,3.295
2.662,3.488
2.644,3.686
2.631,3.9
2.627,4.114
2.616,4.32
2.609,4.526
2.606,4.711
2.605,4.879
2.606,5.028
2.602,5.137
2.611,5.224
2.618,5.282
2.626,5.301
2.64,5.3
2.654,5.271
2.671,5.215
2.688,5.144
2.714,5.056
2.733,4.954
2.763,4.846
2.789,4.741
2.816,4.63
2.85,4.529
2.883,4.435
2.92,4.348
2.96,4.273
3.001,4.211
3.038,4.158
3.084,4.117
3.128,4.084
3.176,4.061
3.226,4.045
3.27,4.034
3.322,4.026
3.369,4.026
3.424,4.024
3.472,4.028
3.532,4.041
3.58,4.051
3.63,4.069
3.688,4.09
3.74,4.117
3.794,4.157
3.843,4.2
3.895,4.253
3.944,4.31
3.995,4.383
4.045,4.454
4.087,4.527
4.135,4.603
4.181,4.68
4.223,4.747
4.267,4.81
4.306,4.856
4.343,4.885
4.378,4.901
4.411,4.886
4.443,4.853
4.48,4.792
4.506,4.706
4.534,4.592
4.56,4.455
4.588,4.304
4.602,4.126
4.629,3.936
4.65,3.739
4.664,3.533
4.679,3.326
4.692,3.127
4.705,2.933
4.719,2.749
4.725,2.581
4.731,2.43
4.733,2.296
4.744,2.19
4.744,2.1
4.742,2.026
4.738,1.975
4.739,1.949
4.732,1.937
4.726,1.934
4.712,1.944
4.705,1.973
4.689,2.012
4.672,2.053
4.654,2.107
4.629,2.173
4.604,2.242
4.574,2.319
4.541,2.408
4.51,2.502
4.474,2.612
4.432,2.725
4.389,2.85
4.339,2.988
4.293,3.134
4.238,3.287
4.179,3.443
4.125,3.601
4.064,3.768
3.995,3.922
3.931,4.072
3.863,4.218
3.796,4.349
3.722,4.458
3.65,4.551
3.582,4.626
3.511,4.678
3.438,4.707
3.364,4.713
3.295,4.692
3.224,4.654
3.158,4.594
3.096,4.52
3.031,4.427
2.972,4.325
2.917,4.213
2.866,4.1
2.816,3.98
2.775,3.867
2.736,3.755
2.704,3.649
2.677,3.552
2.655,3.466
2.645,3.393
2.631,3.328
2.625,3.274
2.633,3.234
2.637,3.2
2.654,3.181
2.669,3.167
2.693,3.167
2.726,3.173
2.764,3.191
2.802,3.211
2.842,3.239
2.892,3.271
2.941,3.308
2.995,3.355
3.052,3.406
3.106,3.453
3.167,3.51
3.231,3.566
3.291,3.623
3.349,3.677
3.414,3.728
3.473,3.778
3.536,3.823
3.59,3.854
3.649,3.882
3.699,3.896
3.749,3.904
3.796,3.891
3.839,3.87
3.88,3.839
3.921,3.794
3.954,3.736
3.98,3.665
4.007,3.584
4.029,3.496
4.042,3.397
4.055,3.296
4.065,3.193
4.072,3.096
4.069,2.985
4.067,2.883
4.056,2.786
4.046,2.701
4.037,2.622
4.021,2.551
4.005,2.5
3.98,2.46
3.954,2.429
3.935,2.421
3.905,2.43
3.873,2.453
3.846,2.495
3.817,2.557
3.786,2.636
3.754,2.728
3.721,2.84
3.688,2.958
3.654,3.094
3.619,3.238
3.586,3.387
3.557,3.543
3.526,3.698
3.495,3.85
3.461,3.996
3.435,4.125
3.407,4.246
3.378,4.347
3.353,4.425
3.335,4.482
3.31,4.515
3.289,4.521
3.265,4.494
3.247,4.443
3.231,4.365
3.218,4.265
3.201,4.141
3.191,4
3.178,3.839
3.175,3.671
3.167,3.494
3.161,3.315
3.16,3.145
3.155,2.971
3.156,2.82
3.157,2.68
3.16,2.561
3.162,2.463
3.166,2.391
3.172,2.348
3.18,2.328
3.186,2.336
3.199,2.382
3.202,2.441
3.209,2.533
3.22,2.646
3.226,2.78
3.239,2.936
3.248,3.106
3.257,3.286
3.265,3.479
3.275,3.681
3.28,3.886
3.288,4.098
3.292,4.301
3.302,4.505
3.303,4.703
3.306,4.888
3.31,5.066
3.312,5.227
3.311,5.372
3.312,5.504
3.313,5.612
3.313,5.695
3.31,5.758
3.311,5.795
3.304,5.801
3.31,5.785
3.304,5.739
3.306,5.669
3.309,5.572
3.311,5.447
3.315,5.3
3.321,5.134
3.329,4.952
3.338,4.752
3.353,4.547
3.365,4.331
3.381,4.11
3.41,3.89
3.433,3.681
3.458,3.476
3.487,3.285
3.527,3.111
3.561,2.947
3.603,2.814
3.641,2.687
3.688,2.586
3.735,2.511
3.785,2.452
3.839,2.412
3.892,2.39
3.948,2.386
4.005,2.396
4.061,2.412
4.117,2.443
4.177,2.482
4.23,2.529
4.287,2.584
4.336,2.636
4.387,2.699
4.436,2.765
4.477,2.829
4.518,2.9
4.556,2.973
4.588,3.055
4.614,3.133
4.637,3.218
4.651,3.304
4.656,3.385
4.664,3.473
4.659,3.551
4.653,3.637
4.632,3.706
4.614,3.775
4.586,3.828
4.551,3.868
4.515,3.896
4.47,3.911
4.414,3.897
4.365,3.877
4.302,3.835
4.242,3.776
4.17,3.705
4.102,3.619
4.028,3.526
3.957,3.43
3.878,3.329
3.807,3.24
3.726,3.148
3.654,3.08
3.574,3.024
3.506,2.988
3.429,2.974
3.364,2.988
3.299,3.026
3.237,3.087
3.18,3.17
3.127,3.271
3.078,3.391
3.032,3.52
2.989,3.648
2.959,3.787
2.929,3.908
2.907,4.027
2.887,4.124
2.879,4.204
2.874,4.263
2.866,4.282
2.867,4.275
2.878,4.249
2.891,4.19
2.907,4.104
2.926,4.001
2.95,3.88
2.975,3.744
3.003,3.605
3.036,3.465
3.069,3.331
3.105,3.205
3.14,3.093
3.179,3.008
3.214,2.941
3.25,2.901
3.29,2.887
3.327,2.905
3.363,2.941
3.398,3.004
3.429,3.088
3.463,3.195
3.492,3.308
3.519,3.432
3.545,3.562
3.571,3.691
3.587,3.816
3.607,3.926
3.62,4.032
3.631,4.121
3.645,4.193
3.65,4.244
3.658,4.282
3.66,4.3
3.664,4.304
3.663,4.292
3.658,4.271
3.657,4.246
3.646,4.206
3.639,4.168
3.633,4.129
3.623,4.099
3.614,4.074
3.606,4.059
