framework,version,device,op_name,kernel_source,mla_dtype,kv_cache_dtype,batch_size,isl,tp_size,step,latency
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,32768,4,0,0.12834240198135377
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,65536,4,0,0.17368320226669312
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,131072,4,0,0.2612639904022217
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,16,4,0,0.07556800246238708
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,32,4,0,0.08094720244407654
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,64,4,0,0.07945600152015686
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,128,4,0,0.07894399762153625
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,256,4,0,0.07935680150985717
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,512,4,0,0.08009920120239258
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,1024,4,0,0.0824512004852295
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,2048,4,0,0.08394240140914917
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,4096,4,0,0.08715199828147888
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,8192,4,0,0.09633280038833618
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,16384,4,0,0.10867520570755004
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,32768,4,0,0.1363103985786438
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,65536,4,0,0.18912320137023925
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,131072,4,0,0.2944256067276001
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,16,4,0,0.07671999931335449
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,32,4,0,0.08146560192108154
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,64,4,0,0.08003519773483277
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,128,4,0,0.07962239980697632
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,256,4,0,0.08030719757080078
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,512,4,0,0.08099200129508972
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,1024,4,0,0.08370559811592101
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,2048,4,0,0.08472639918327332
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,4096,4,0,0.09666240215301514
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,8192,4,0,0.10549759864807129
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,16384,4,0,0.12399040460586548
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,32768,4,0,0.15995839834213257
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,65536,4,0,0.22856318950653076
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,131072,4,0,0.3684704065322876
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,16,4,0,0.07521920204162598
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,32,4,0,0.08093119859695434
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,64,4,0,0.07913600206375122
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,128,4,0,0.07991039752960205
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,256,4,0,0.08025919795036315
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,512,4,0,0.08352000117301941
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,1024,4,0,0.08386880159378052
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,2048,4,0,0.09343680143356323
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,4096,4,0,0.10297600030899048
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,8192,4,0,0.12042560577392578
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,16384,4,0,0.1565888047218323
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,32768,4,0,0.22649919986724854
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,65536,4,0,0.3683039903640747
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,131072,4,0,0.6889920234680176
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,16,4,0,0.0701088011264801
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,32,4,0,0.07497919797897339
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,64,4,0,0.07553279995918274
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,128,4,0,0.07620800137519837
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,256,4,0,0.07835839986801148
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,512,4,0,0.07952640056610108
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,1024,4,0,0.09203839898109437
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,2048,4,0,0.10073920488357543
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,4096,4,0,0.11930559873580933
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,8192,4,0,0.1545375943183899
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,16384,4,0,0.2244191884994507
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,32768,4,0,0.3635263919830322
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,65536,4,0,0.687990379333496
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,131072,4,0,1.3349344253540039
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,16,4,0,0.06362559795379638
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,32,4,0,0.06344320178031922
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,64,4,0,0.06533439755439759
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,128,4,0,0.0676576018333435
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,256,4,0,0.07503359913825988
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,512,4,0,0.08778560161590576
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,1024,4,0,0.10061440467834473
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,2048,4,0,0.11832959651947021
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,4096,4,0,0.15427199602127076
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,8192,4,0,0.22385919094085693
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,16384,4,0,0.36189119815826415
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,32768,4,0,0.6722623825073242
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,65536,4,0,1.2926783561706543
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,131072,4,0,2.5344736099243166
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,16,4,0,0.070387202501297
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,32,4,0,0.0710752010345459
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,64,4,0,0.07182400226593018
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,128,4,0,0.07396479845046997
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,256,4,0,0.09512640237808227
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,512,4,0,0.11499840021133423
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,1024,4,0,0.13274240493774414
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,2048,4,0,0.1700063943862915
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,4096,4,0,0.2392512083053589
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,8192,4,0,0.37945919036865233
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,16384,4,0,0.6774208068847656
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,32768,4,0,1.269974422454834
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,65536,4,0,2.460835266113281
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,131072,4,0,4.8316608428955075
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,16,4,0,0.08609600067138672
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,32,4,0,0.08749759793281556
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,64,4,0,0.09017599821090698
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,128,4,0,0.09439679980278015
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,256,4,0,0.1059391975402832
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,512,4,0,0.1251711964607239
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,1024,4,0,0.16132479906082153
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,2048,4,0,0.23090879917144774
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,4096,4,0,0.3725055932998657
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,8192,4,0,0.6502528190612793
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,16384,4,0,1.2049951553344727
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,32768,4,0,2.3092767715454103
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,65536,4,0,4.530992126464843
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,16,4,0,0.13275519609451295
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,32,4,0,0.1359295964241028
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,64,4,0,0.14301760196685792
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,128,4,0,0.15249919891357422
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,256,4,0,0.17224639654159546
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,512,4,0,0.21151359081268312
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,1024,4,0,0.28197760581970216
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,2048,4,0,0.4223008155822754
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,4096,4,0,0.7030816078186035
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,8192,4,0,1.2571552276611329
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,16384,4,0,2.3650175094604493
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,32768,4,0,4.585475158691406
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,16,4,0,0.2312160015106201
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,32,4,0,0.23497920036315917
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,64,4,0,0.24630401134490967
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,128,4,0,0.26180479526519773
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,256,4,0,0.30185599327087403
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,512,4,0,0.37793281078338625
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,1024,4,0,0.5177343845367431
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,2048,4,0,0.7976223945617675
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,4096,4,0,1.356982421875
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,8192,4,0,2.472127914428711
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,16384,4,0,4.697884750366211
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1,16,8,0,0.06930559873580933
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1,32,8,0,0.07062079906463622
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1,64,8,0,0.07145919799804687
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1,128,8,0,0.07009279727935791
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1,256,8,0,0.07142720222473145
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1,512,8,0,0.07150400280952454
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1,1024,8,0,0.07592319846153259
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1,2048,8,0,0.07765439748764039
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1,4096,8,0,0.0797536015510559
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1,8192,8,0,0.08544960021972656
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1,16384,8,0,0.09581760168075562
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1,32768,8,0,0.11195520162582398
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1,65536,8,0,0.12405439615249633
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1,131072,8,0,0.14014400243759156
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,2,16,8,0,0.06576640009880066
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,2,32,8,0,0.06627519726753235
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,2,64,8,0,0.06647040247917176
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,2,128,8,0,0.06529600024223328
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,2,256,8,0,0.06768320202827453
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,2,512,8,0,0.07069439888000488
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,2,1024,8,0,0.07132480144500733
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,2,2048,8,0,0.07257599830627441
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,2,4096,8,0,0.07736639976501465
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,2,8192,8,0,0.08448320031166076
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,2,16384,8,0,0.09487040042877197
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,2,32768,8,0,0.1058303952217102
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,2,65536,8,0,0.12296960353851319
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,2,131072,8,0,0.16102720499038697
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,3,16,8,0,0.06496319770812989
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,3,32,8,0,0.0661791980266571
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,3,64,8,0,0.06646080017089843
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,3,128,8,0,0.06620799899101257
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,3,256,8,0,0.06864960193634033
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,3,512,8,0,0.06838399767875672
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,3,1024,8,0,0.07165120244026184
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,3,2048,8,0,0.07423679828643799
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,3,4096,8,0,0.0772607982158661
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,3,8192,8,0,0.08589439988136291
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,3,16384,8,0,0.09449920058250427
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,3,32768,8,0,0.10839359760284424
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,3,65536,8,0,0.1354848027229309
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,3,131072,8,0,0.18910080194473267
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,4,16,8,0,0.06435840129852295
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,4,32,8,0,0.06561599969863892
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,4,64,8,0,0.06595519781112671
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,4,128,8,0,0.06597440242767334
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,4,256,8,0,0.06818879842758178
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,4,512,8,0,0.06817600131034851
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,4,1024,8,0,0.07059839963912964
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,4,2048,8,0,0.07363520264625549
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,4,4096,8,0,0.07839679718017578
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,4,8192,8,0,0.08609920144081115
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,4,16384,8,0,0.09607999920845031
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,4,32768,8,0,0.1142240047454834
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,4,65536,8,0,0.15037440061569213
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,4,131072,8,0,0.22088000774383545
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,16,8,0,0.06471999883651733
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,32,8,0,0.06744639873504639
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,64,8,0,0.06698880195617676
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,128,8,0,0.06815040111541748
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,256,8,0,0.06770560145378113
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,512,8,0,0.06937280297279358
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,1024,8,0,0.072816002368927
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,2048,8,0,0.07531840205192566
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,4096,8,0,0.08070719838142396
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,8192,8,0,0.08906559944152832
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,16384,8,0,0.09941440224647521
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,32768,8,0,0.12208960056304932
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,65536,8,0,0.1652351975440979
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,131072,8,0,0.2536832094192505
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,16,8,0,0.062009602785110474
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,32,8,0,0.06597440242767334
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,64,8,0,0.06362879872322083
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,128,8,0,0.06616640090942383
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,256,8,0,0.06575040221214294
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,512,8,0,0.06747199892997742
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,1024,8,0,0.07029439806938172
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,2048,8,0,0.07342720031738281
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,4096,8,0,0.0793727993965149
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,8192,8,0,0.08894079923629761
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,16384,8,0,0.10016000270843506
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,32768,8,0,0.12827839851379394
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,65536,8,0,0.18084800243377686
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,131072,8,0,0.285859203338623
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,16,8,0,0.06324160099029541
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,32,8,0,0.06618559956550599
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,64,8,0,0.0658527970314026
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,128,8,0,0.06644799709320068
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,256,8,0,0.06701760292053223
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,512,8,0,0.06772800087928772
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,1024,8,0,0.07152959704399109
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,2048,8,0,0.07628160119056701
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,4096,8,0,0.08690879940986633
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,8192,8,0,0.09526079893112183
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,16384,8,0,0.11444799900054932
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,32768,8,0,0.1499071955680847
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,65536,8,0,0.21869120597839356
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,131072,8,0,0.3575648069381714
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,16,8,0,0.064300799369812
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,32,8,0,0.0680351972579956
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,64,8,0,0.06780800223350525
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,128,8,0,0.06759679913520814
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,256,8,0,0.0680351972579956
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,512,8,0,0.07244799733161926
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,1024,8,0,0.07452800273895263
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,2048,8,0,0.08429759740829468
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,4096,8,0,0.09246079921722412
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,8192,8,0,0.11183680295944214
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,16384,8,0,0.1459391951560974
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,32768,8,0,0.2179487943649292
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,65536,8,0,0.3563744068145752
